shipment_id,project_id,order_date,requested_delivery_date,planned_pickup_datetime,actual_pickup_datetime,planned_delivery_datetime,actual_delivery_datetime,origin_facility_id,destination_facility_id,origin_port_id,destination_port_id,primary_mode,carrier_id,vessel_id,cargo_type_id,units,weight_tons,volume_cbm,length_m,width_m,height_m,oversize_flag,heavy_lift_flag,hazardous_flag,temperature_controlled_flag,service_level,incoterm,planned_distance_km,actual_distance_km,planned_transit_days,delay_hours,delay_days,late_bucket,on_time_flag,status,main_delay_reason,freight_cost_eur,fuel_surcharge_eur,port_cost_eur,customs_cost_eur,total_logistics_cost_eur,cargo_value_eur,logistics_cost_pct_cargo_value,co2e_kg,co2e_kg_per_ton_km,damage_flag,claim_amount_eur,risk_score,risk_level
SHP00466,PRJ006,2025-01-13,2025-02-23,2025-02-11T12:00:00,2025-02-11T14:23:00,2025-02-21T06:55:19,2025-02-23T06:17:22,F014,F017,P003,P018,Sea Breakbulk,CAR004,V008,CG006,1,43.25,114.06,14.31,5.81,4.94,Y,N,N,N,Critical,EXW,5711.1,5917.9,11,47.4,1.97,1-2 days,N,Delivered,Documentation issue,32789.18,4002.39,1519.8,958.8,39270.16,243292.49,0.1614,6544.13,0.02557,N,0,38,Low
SHP00467,PRJ007,2025-04-09,2025-05-09,2025-05-04T08:00:00,2025-05-04T10:08:10,2025-05-04T16:24:00,2025-05-04T21:52:54,F005,F001,,,Road,CAR011,,CG004,2,62.16,106.62,17.18,5.77,4.93,Y,Y,N,N,Standard,CFR,226.5,230.8,1,5.5,0.23,On time,Y,Delivered,None,3000.17,269.39,0,0,3269.56,1199331.28,0.0027,1362.92,0.095,N,0,49,Medium
SHP00468,PRJ007,2024-02-20,2024-03-26,2024-03-14T15:00:00,2024-03-14T15:29:07,2024-03-18T18:23:31,2024-03-18T14:15:17,F010,F001,P010,P001,Container Sea,CAR005,V013,CG009,7,20.22,17.87,6.73,2.11,1.77,N,N,Y,N,Critical,FCA,1432.8,1431.8,5,0,0.0,On time,Y,Delivered,Port congestion,5517.47,584.16,1521.38,879.67,8502.68,180149.36,0.0472,1224.39,0.04229,N,0,39,Low
SHP00469,PRJ006,2024-11-26,2024-12-27,2024-12-17T14:00:00,2024-12-17T13:13:09,2024-12-28T06:53:15,2024-12-29T10:34:25,F001,F017,P001,P018,Sea Breakbulk,CAR007,V011,CG009,3,11.76,27.02,9.11,2.4,1.98,N,N,Y,N,Critical,DDP,5587.3,5699.7,12,27.7,1.15,1-2 days,N,Delivered,Carrier capacity,12872.81,1842.83,1225.71,724.41,16665.76,103918.29,0.1604,1867.19,0.02786,N,0,45,Medium
SHP00470,PRJ007,2024-11-02,2024-11-20,2024-11-12T07:00:00,2024-11-12T06:30:49,2024-11-12T19:36:00,2024-11-12T18:19:58,F013,F001,,,Road,CAR008,,CG007,6,13.04,27.74,8.38,2.56,2.37,Y,N,N,N,Standard,EXW,313.7,311.0,1,0,0.0,On time,Y,Delivered,None,1321.88,137.62,0,0,1459.5,289585.73,0.005,385.27,0.095,N,0,34,Low
SHP00471,PRJ002,2025-09-02,2025-09-24,2025-09-15T07:00:00,2025-09-15T09:44:55,2025-09-19T02:12:03,2025-09-19T14:05:51,F015,F008,P011,P012,Intermodal,CAR006,,CG009,8,3.52,44.4,13.41,3.33,2.93,Y,N,Y,N,Standard,FCA,430.2,423.5,5,11.9,0.5,On time,Y,Delivered,None,2662.75,191.66,930.5,0,3784.91,28143.38,0.1345,38.93,0.02611,N,0,49,Medium
SHP00472,PRJ006,2025-07-21,2025-08-24,2025-08-12T09:00:00,2025-08-12T08:21:32,2025-08-22T08:44:36,2025-08-23T09:43:12,F010,F017,P010,P018,Sea Breakbulk,CAR004,V008,CG001,1,5.32,11.04,6.86,1.26,1.24,N,N,N,N,Standard,DDP,4988.6,5090.6,11,25.0,1.04,On time,Y,Delivered,Port congestion,6343.93,863.0,1169.43,369.87,8746.23,387824.79,0.0226,711.12,0.02626,N,0,23,Low
SHP00473,PRJ004,2024-06-13,2024-07-12,2024-07-03T11:00:00,2024-07-03T11:08:14,2024-07-04T04:36:00,2024-07-04T07:59:13,F001,F018,,,Road,CAR012,,CG003,2,2.65,56.13,10.5,3.4,3.02,Y,N,N,N,Standard,DAP,641.1,664.7,2,3.4,0.14,On time,Y,Delivered,None,1649.92,102.38,0,620.03,2372.33,133114.48,0.0178,167.34,0.095,N,0,19,Low
SHP00474,PRJ003,2025-03-20,2025-04-17,2025-04-07T15:00:00,2025-04-07T16:52:29,2025-04-14T13:40:16,2025-04-15T15:21:39,F015,F011,P011,P006,Intermodal,CAR006,,CG009,5,16.3,21.94,9.0,2.05,2.05,N,N,Y,N,Standard,DDP,2225.0,2272.8,8,25.7,1.07,On time,Y,Delivered,Customs hold,3206.34,291.42,1585.49,949.41,6032.66,115265.44,0.0523,759.84,0.02051,N,0,39,Low
SHP00475,PRJ006,2024-06-19,2024-08-01,2024-07-25T13:00:00,2024-07-25T13:50:58,2024-08-03T17:40:24,2024-08-03T06:31:56,F010,F017,P010,P018,Sea Breakbulk,CAR010,V004,CG001,3,5.04,27.04,9.16,2.93,3.01,Y,N,N,N,Standard,DAP,4412.0,4527.1,10,0,0.0,On time,Y,Delivered,None,8015.97,1251.85,947.86,414.23,10629.92,340470.43,0.0312,608.04,0.02665,Y,13483.14,37,Low
SHP00476,PRJ001,2024-02-27,2024-03-25,2024-03-12T11:00:00,2024-03-12T10:46:40,2024-03-17T03:04:07,2024-03-17T12:13:53,F010,F007,P010,P005,Intermodal,CAR006,,CG007,1,11.68,39.08,12.15,2.88,2.73,Y,N,N,N,Standard,DDP,2064.8,2070.4,6,9.2,0.38,On time,Y,Delivered,None,4040.12,458.43,892.32,580.82,5971.7,194441.13,0.0307,569.47,0.02355,N,0,38,Low
SHP00477,PRJ003,2024-11-07,2024-12-11,2024-12-02T07:00:00,2024-12-02T07:00:31,2024-12-03T19:54:00,2024-12-03T20:39:31,F005,F011,,,Road,CAR002,,CG001,6,5.36,9.55,4.94,1.77,0.94,N,N,N,N,Standard,DDP,1405.3,1461.7,2,0.8,0.03,On time,Y,Delivered,None,2611.9,235.13,0,844.78,3691.81,358648.37,0.0103,744.3,0.095,N,0,19,Low
SHP00478,PRJ002,2025-04-27,2025-05-12,2025-05-04T12:00:00,2025-05-04T14:39:03,2025-05-05T01:06:00,2025-05-05T02:35:05,F015,F008,,,Road,CAR001,,CG009,6,9.18,24.14,9.6,2.89,2.69,Y,N,Y,Y,Expedite,EXW,373.6,372.8,2,1.5,0.06,On time,Y,Delivered,None,1701.22,144.21,0,0,1845.43,63417.72,0.0291,325.12,0.095,N,0,41,Low
SHP00479,PRJ001,2025-01-31,2025-02-19,2025-02-07T11:00:00,2025-02-07T11:05:00,2025-02-12T05:51:53,2025-02-11T22:58:45,F013,F007,P001,P005,Intermodal,CAR006,,CG009,7,24.1,25.07,9.07,2.79,1.96,Y,N,Y,N,Critical,FCA,839.9,840.8,6,0,0.0,On time,Y,Delivered,None,5006.44,534.69,2006.26,970.76,8518.15,169677.75,0.0502,377.17,0.01861,N,0,41,Low
SHP00480,PRJ006,2024-07-04,2024-08-02,2024-07-22T13:00:00,2024-07-22T14:08:17,2024-08-02T08:04:12,2024-08-01T21:24:30,F011,F017,P006,P018,Container Sea,CAR005,V013,CG010,1,3.45,16.14,6.63,1.9,2.1,N,N,N,N,Critical,FCA,4750.8,4939.5,12,0,0.0,On time,Y,Delivered,None,5255.98,493.27,998.34,414.96,7162.55,437381.47,0.0164,318.64,0.0187,N,0,30,Low
SHP00481,PRJ006,2025-01-08,2025-03-01,2025-02-14T15:00:00,2025-02-14T15:13:05,2025-02-25T04:10:56,2025-02-24T22:59:34,F001,F017,P001,P018,Sea Breakbulk,CAR004,V008,CG009,2,20.36,42.77,11.7,2.58,3.28,Y,N,Y,Y,Critical,FCA,5650.6,5680.8,12,0,0.0,On time,Y,Delivered,None,21791.61,2630.13,1295.68,991.52,26708.93,140176.26,0.1905,3217.63,0.02782,N,0,41,Low
SHP00482,PRJ002,2024-04-05,2024-04-28,2024-04-16T12:00:00,2024-04-16T13:36:50,2024-04-20T05:56:54,2024-04-22T03:50:39,F002,F008,P001,P012,Sea Breakbulk,CAR004,V001,CG009,2,14.6,25.91,8.26,1.94,2.62,N,N,Y,N,Standard,FCA,1380.9,1427.2,5,45.9,1.91,1-2 days,N,Delivered,Documentation issue,4954.19,492.43,1863.23,883.22,8193.07,106878.73,0.0767,928.0,0.04454,N,0,49,Medium
SHP00483,PRJ001,2024-12-28,2025-02-11,2025-02-06T09:00:00,2025-02-06T10:46:31,2025-02-10T02:49:04,2025-02-11T07:43:18,F004,F007,P004,P005,Sea Breakbulk,CAR004,V012,CG006,5,30.07,76.6,18.31,4.72,4.26,Y,N,N,N,Standard,DAP,860.0,879.8,5,28.9,1.2,On time,Y,Delivered,Carrier capacity,6027.07,644.76,1552.98,549.88,8774.69,164088.68,0.0535,672.29,0.02541,N,0,36,Low
SHP00484,PRJ007,2023-12-23,2024-02-06,2024-02-02T14:00:00,2024-02-02T13:55:00,2024-02-08T09:45:59,2024-02-09T00:30:38,F011,F001,P006,P001,Sea Breakbulk,CAR010,V014,CG001,5,4.3,14.58,6.22,2.89,1.07,Y,N,N,N,Standard,DAP,1957.0,1995.8,7,14.7,0.61,On time,Y,Delivered,Weather disruption,6018.38,932.61,1472.96,453.43,8877.38,299763.65,0.0296,301.1,0.03509,N,0,40,Low
SHP00485,PRJ007,2023-12-19,2024-01-27,2024-01-15T14:00:00,2024-01-15T16:34:26,2024-01-20T05:26:52,2024-01-21T16:09:49,F010,F001,P010,P001,Sea Breakbulk,CAR007,V011,CG005,4,23.2,58.49,14.35,3.54,3.14,Y,N,N,N,Standard,DDP,1489.5,1513.2,6,34.7,1.45,1-2 days,N,Delivered,Road permit delay,7677.08,1196.35,1645.87,991.15,11510.45,719152.35,0.016,1619.7,0.04614,N,0,25,Low
SHP00486,PRJ005,2025-11-20,2025-12-20,2025-12-17T14:00:00,2025-12-17T14:58:28,2025-12-20T17:24:00,2025-12-20T19:16:36,F002,F016,,,Road,CAR011,,CG009,1,12.36,34.29,8.65,3.06,2.79,Y,N,Y,N,Expedite,DAP,4187.7,4274.7,4,1.9,0.08,On time,Y,Delivered,None,15906.41,2474.68,0,1106.81,19487.9,92805.7,0.21,5019.35,0.095,N,0,42,Low
SHP00487,PRJ002,2025-11-22,2026-01-03,2025-12-29T12:00:00,2025-12-29T14:46:13,2026-01-04T04:10:10,2026-01-04T14:45:47,F012,F008,P007,P012,Intermodal,CAR006,,CG001,4,5.36,16.08,6.88,2.33,2.32,N,N,N,N,Standard,DDP,2487.8,2446.1,7,10.6,0.44,On time,Y,Delivered,None,2673.59,304.61,900.87,689.92,4568.99,427941.66,0.0107,240.79,0.01837,N,0,21,Low
SHP00488,PRJ002,2025-03-17,2025-04-19,2025-04-07T15:00:00,2025-04-07T16:01:06,2025-04-13T15:06:33,2025-04-15T04:39:47,F010,F008,P010,P012,Intermodal,CAR006,,CG003,5,9.74,28.71,8.28,2.81,2.07,Y,N,N,N,Standard,CFR,2240.8,2204.9,7,37.6,1.56,1-2 days,N,Delivered,Customs hold,4031.12,582.15,1010.55,860.95,6484.77,534119.91,0.0121,499.74,0.02327,N,0,37,Low
SHP00489,PRJ007,2023-12-23,2024-01-11,2024-01-03T10:00:00,2024-01-03T12:05:29,2024-01-08T00:22:42,2024-01-08T20:23:21,F014,F001,P003,P001,Intermodal,CAR006,,CG004,2,63.12,187.07,26.49,7.37,6.6,Y,Y,N,N,Standard,FCA,1100.0,1101.1,6,20.0,0.83,On time,Y,Delivered,Port congestion,9491.72,588.12,3205.92,0,13285.76,1135900.84,0.0117,3395.85,0.04886,N,0,50,Medium
SHP00490,PRJ006,2025-11-29,2026-01-10,2025-12-24T13:00:00,2025-12-24T12:29:04,2026-01-03T16:25:43,2026-01-04T09:13:18,F004,F017,P004,P018,Sea Breakbulk,CAR004,V008,CG008,1,86.22,604.61,33.67,12.68,11.05,Y,Y,N,N,Expedite,DAP,5333.2,5399.5,11,16.8,0.7,On time,Y,Delivered,Port congestion,52102.26,6109.96,3603.22,1350.96,63166.4,1946113.26,0.0325,11375.69,0.02444,N,0,49,Medium
SHP00491,PRJ001,2024-01-27,2024-03-05,2024-02-22T11:00:00,2024-02-22T11:42:04,2024-02-26T19:54:36,2024-02-26T20:18:41,F013,F007,P001,P005,Intermodal,CAR006,,CG007,5,10.28,34.81,9.81,3.06,2.23,Y,N,N,N,Standard,DDP,862.4,855.9,5,0.4,0.02,On time,Y,Delivered,None,2925.57,244.36,1242.2,574.05,4986.18,190532.69,0.0262,163.21,0.01855,N,0,26,Low
SHP00492,PRJ001,2024-03-03,2024-04-28,2024-04-15T12:00:00,2024-04-15T12:50:43,2024-04-21T07:22:58,2024-04-21T03:37:06,F012,F007,P007,P005,Sea Breakbulk,CAR010,V007,CG003,7,9.74,52.28,13.67,3.96,2.99,Y,N,N,N,Expedite,DDP,2137.4,2114.4,7,0,0.0,On time,Y,Delivered,Road permit delay,7933.96,600.38,1436.9,473.86,10445.1,533591.76,0.0196,499.04,0.02423,N,0,35,Low
SHP00493,PRJ006,2025-05-26,2025-06-30,2025-06-18T14:00:00,2025-06-18T15:07:55,2025-06-28T07:35:46,2025-06-28T06:14:43,F012,F017,P007,P018,Container Sea,CAR005,V003,CG001,8,5.25,24.48,7.36,2.42,1.84,N,N,N,N,Standard,DDP,4990.5,5196.6,11,0,0.0,On time,Y,Delivered,None,3664.5,501.73,1113.28,834.6,6114.11,433540.41,0.0141,499.81,0.01832,N,0,25,Low
SHP00494,PRJ004,2025-07-07,2025-08-02,2025-07-28T11:00:00,2025-07-28T10:09:29,2025-08-02T16:25:47,2025-08-03T01:51:02,F014,F018,P003,P009,Intermodal,CAR006,,CG004,2,85.8,276.85,31.42,9.07,7.63,Y,Y,N,N,Expedite,CFR,1343.6,1373.5,6,9.4,0.39,On time,Y,Delivered,None,11779.22,1699.47,3712.79,1045.83,18237.31,1647211.25,0.0111,3142.62,0.02667,N,0,50,Medium
SHP00495,PRJ002,2024-03-20,2024-04-10,2024-04-08T12:00:00,2024-04-08T13:36:00,2024-04-11T22:23:23,2024-04-13T02:32:26,F013,F008,P001,P012,RoRo,CAR003,V006,CG010,3,3.65,7.72,4.11,2.7,1.21,Y,N,N,N,Standard,DDP,1002.3,1035.3,4,28.2,1.17,On time,Y,Delivered,Documentation issue,2738.79,377.47,1163.81,515.67,4795.73,502366.63,0.0095,116.13,0.03073,N,0,46,Medium
SHP00496,PRJ001,2024-08-21,2024-09-13,2024-09-13T10:00:00,2024-09-13T10:27:57,2024-09-14T23:06:00,2024-09-15T06:38:22,F009,F007,,,Road,CAR011,,CG002,7,13.04,1.69,2.33,0.61,1.3,N,N,N,N,Expedite,DDP,1775.0,1816.3,2,7.5,0.31,On time,Y,Delivered,Road permit delay,5292.23,452.29,0,468.5,6213.02,127368.42,0.0488,2250.03,0.095,N,0,15,Low
SHP00497,PRJ007,2024-08-22,2024-09-01,2024-08-30T14:00:00,2024-08-30T13:04:27,2024-08-30T22:30:00,2024-08-30T20:32:42,F004,F001,,,Road,CAR001,,CG002,8,18.81,62.38,12.67,4.04,3.05,Y,N,N,N,Standard,CFR,289.3,290.3,1,0,0.0,On time,Y,Delivered,None,1442.31,126.41,0,0,1568.72,208925.02,0.0075,518.75,0.095,N,0,19,Low
SHP00498,PRJ006,2025-01-22,2025-02-25,2025-02-10T14:00:00,2025-02-10T13:51:31,2025-02-22T03:55:52,2025-02-22T08:41:29,F005,F017,P002,P018,Sea Breakbulk,CAR010,V014,CG005,1,23.8,102.0,13.35,5.02,4.55,Y,N,N,N,Critical,DAP,5188.4,5296.0,13,4.8,0.2,On time,Y,Delivered,None,21681.08,2199.23,1448.06,821.55,26149.93,657523.28,0.0398,3232.24,0.02564,N,0,35,Low
SHP00499,PRJ006,2025-01-10,2025-02-02,2025-01-20T09:00:00,2025-01-20T08:28:19,2025-01-25T23:00:00,2025-01-26T01:04:39,F014,F017,,,Road,CAR002,,CG006,7,38.34,87.21,15.89,4.95,4.52,Y,N,N,N,Critical,DAP,6224.0,6361.5,6,2.1,0.09,On time,Y,Delivered,None,54659.9,3653.48,0,816.96,59130.35,179616.31,0.3292,23170.49,0.095,N,0,37,Low
SHP00500,PRJ006,2024-11-01,2024-11-30,2024-11-12T11:00:00,2024-11-12T11:19:20,2024-11-23T08:57:36,2024-11-22T16:47:16,F014,F017,P003,P018,Sea Breakbulk,CAR007,V011,CG004,1,51.11,155.53,22.53,5.93,6.04,Y,Y,N,N,Standard,DDP,5947.0,6031.9,12,0,0.0,On time,Y,Delivered,None,31312.58,2126.75,2641.26,863.13,36943.72,949853.2,0.0389,7841.31,0.02543,N,0,46,Medium
SHP00501,PRJ006,2024-08-11,2024-09-26,2024-09-18T08:00:00,2024-09-18T07:52:22,2024-09-28T03:46:09,2024-09-29T02:34:00,F005,F017,P002,P018,Intermodal,CAR006,,CG004,1,79.19,302.55,27.62,8.8,7.95,Y,Y,N,N,Standard,DAP,5478.2,5520.4,11,22.8,0.95,On time,Y,Delivered,Weather disruption,21351.89,1977.01,3166.91,1169.45,27665.25,1509804.59,0.0183,8654.87,0.0198,N,0,69,Medium
SHP00502,PRJ001,2024-12-21,2025-02-08,2025-02-04T10:00:00,2025-02-04T10:36:03,2025-02-08T23:37:18,2025-02-10T04:28:33,F004,F007,P004,P005,Intermodal,CAR006,,CG002,1,21.2,77.47,11.95,4.59,3.62,Y,N,N,N,Standard,DDP,832.3,849.3,5,28.9,1.2,On time,Y,Delivered,Carrier capacity,3207.9,493.82,1169.02,464.47,5335.21,166304.21,0.0321,353.31,0.01962,N,0,34,Low
SHP00503,PRJ004,2025-01-10,2025-02-06,2025-01-30T10:00:00,2025-01-30T12:34:25,2025-02-02T15:49:17,2025-02-03T07:22:35,F002,F018,P001,P009,Container Sea,CAR005,V003,CG010,5,5.07,10.29,6.35,1.5,0.88,N,N,N,N,Standard,EXW,1189.5,1197.7,4,15.6,0.65,On time,Y,Delivered,Carrier capacity,2783.65,289.9,1408.57,420.02,4902.13,708780.25,0.0069,297.51,0.04899,N,0,12,Low
SHP00504,PRJ005,2024-08-28,2024-09-19,2024-09-09T07:00:00,2024-09-09T06:39:54,2024-09-15T20:15:06,2024-09-15T23:33:00,F012,F016,P007,P016,Sea Breakbulk,CAR004,V008,CG004,1,100.49,177.5,25.36,7.01,5.82,Y,Y,N,N,Standard,DDP,3315.9,3345.0,7,3.3,0.14,On time,Y,Delivered,None,30464.14,3982.17,3519.35,1572.12,39537.79,2030585.57,0.0195,8114.43,0.02414,N,0,54,Medium
SHP00505,PRJ002,2024-01-17,2024-03-04,2024-02-27T07:00:00,2024-02-27T08:02:51,2024-03-01T22:08:24,2024-03-02T14:39:56,F001,F008,P001,P012,RoRo,CAR003,V006,CG010,8,1.97,10.07,4.88,2.41,1.35,N,N,N,N,Critical,DDP,1369.4,1356.1,4,16.5,0.69,1-2 days,N,Delivered,None,3786.17,314.7,1274.99,833.52,6209.39,258197.04,0.024,124.43,0.04658,N,0,26,Low
SHP00506,PRJ006,2025-03-28,2025-04-19,2025-04-06T09:00:00,2025-04-06T10:10:54,2025-04-15T15:02:45,2025-04-18T04:55:10,F014,F017,P003,P018,Intermodal,CAR006,,CG008,1,107.19,530.02,39.26,11.99,10.32,Y,Y,N,N,Standard,FCA,5577.1,5580.7,10,61.9,2.58,3-5 days,N,Delivered,Port congestion,27404.01,1897.0,3944.53,1685.2,34930.74,2979762.59,0.0117,11753.83,0.01965,N,0,71,Medium
SHP00507,PRJ003,2025-06-09,2025-07-12,2025-07-09T13:00:00,2025-07-09T12:25:47,2025-07-13T17:12:23,2025-07-14T01:26:21,F004,F011,P004,P006,Sea Breakbulk,CAR010,V004,CG002,3,23.7,70.56,16.9,4.2,4.06,Y,N,N,N,Standard,DDP,1370.9,1346.2,5,8.2,0.34,On time,Y,Delivered,Customs hold,6582.6,967.72,1553.56,1008.28,10112.17,266621.52,0.0379,845.64,0.0265,N,0,25,Low
SHP00508,PRJ002,2024-11-29,2025-01-05,2025-01-02T07:00:00,2025-01-02T06:24:38,2025-01-06T11:43:39,2025-01-06T18:46:40,F005,F008,P002,P012,RoRo,CAR003,V002,CG004,1,56.73,216.75,19.27,7.43,6.69,Y,Y,N,N,Standard,DAP,1531.1,1553.4,5,7.1,0.29,On time,Y,Delivered,Carrier capacity,10012.61,1010.76,2952.38,751.09,14726.83,1377482.53,0.0107,3080.33,0.03495,N,0,54,Medium
SHP00509,PRJ001,2024-01-02,2024-01-26,2024-01-22T15:00:00,2024-01-22T15:19:28,2024-01-27T01:29:59,2024-01-27T08:03:39,F013,F007,P001,P005,Sea Breakbulk,CAR007,V005,CG003,5,6.31,37.01,9.58,3.32,2.84,Y,N,N,N,Standard,DAP,841.3,831.0,6,6.6,0.27,On time,Y,Delivered,None,4831.87,455.86,1252.64,316.96,6857.33,345628.29,0.0198,128.72,0.02455,N,0,37,Low
SHP00510,PRJ006,2025-09-06,2025-10-03,2025-09-17T14:00:00,2025-09-17T15:23:50,2025-09-28T05:59:10,2025-09-27T22:46:31,F001,F017,P001,P018,Sea Breakbulk,CAR004,V012,CG010,5,5.75,12.62,6.08,1.54,1.21,N,N,N,N,Standard,DDP,5738.8,5638.2,12,0,0.0,On time,Y,Delivered,None,6950.91,766.43,1452.3,738.6,9908.25,650066.96,0.0152,914.58,0.02821,N,0,29,Low
SHP00511,PRJ003,2024-04-21,2024-06-01,2024-05-27T11:00:00,2024-05-27T11:24:00,2024-05-31T14:07:29,2024-06-02T05:49:53,F004,F011,P004,P006,Intermodal,CAR006,,CG002,8,17.9,62.43,12.85,4.28,4.04,Y,N,N,N,Critical,CFR,1221.4,1244.2,5,39.7,1.65,1-2 days,N,Delivered,Road permit delay,5432.33,726.13,1179.93,492.92,7831.31,172782.78,0.0453,462.21,0.02075,N,0,49,Medium
SHP00512,PRJ007,2024-08-05,2024-09-19,2024-09-12T07:00:00,2024-09-12T07:58:25,2024-09-17T16:06:54,2024-09-17T09:30:52,F012,F001,P007,P001,Intermodal,CAR006,,CG003,7,9.21,56.25,13.3,3.34,3.51,Y,N,N,N,Critical,FCA,1753.7,1804.6,6,0,0.0,On time,Y,Delivered,None,6291.61,820.16,768.89,469.48,8350.14,490507.66,0.017,523.76,0.03151,N,0,24,Low
SHP00513,PRJ005,2025-11-03,2025-12-24,2025-12-16T11:00:00,2025-12-16T11:24:07,2025-12-23T11:04:08,2025-12-23T18:30:47,F014,F016,P003,P016,Sea Breakbulk,CAR007,V011,CG008,1,95.43,443.18,36.07,10.95,10.12,Y,Y,N,N,Standard,CFR,3752.6,3849.6,8,7.4,0.31,On time,Y,Delivered,None,34415.67,2318.51,3685.59,1575.25,41995.01,2219448.11,0.0189,9540.44,0.02597,N,0,54,Medium
SHP00514,PRJ002,2024-03-25,2024-05-10,2024-05-06T10:00:00,2024-05-06T11:36:57,2024-05-12T09:52:45,2024-05-12T14:10:53,F012,F008,P007,P012,Sea Breakbulk,CAR007,V005,CG005,7,36.83,82.93,14.91,3.84,3.91,Y,N,N,N,Expedite,DDP,2424.9,2500.7,7,4.3,0.18,On time,Y,Delivered,None,12760.31,1746.64,1549.0,645.62,16701.56,1203701.04,0.0139,2240.75,0.02433,N,0,36,Low
SHP00515,PRJ003,2025-02-10,2025-03-22,2025-03-18T14:00:00,2025-03-18T14:21:25,2025-03-24T05:12:33,2025-03-24T09:11:30,F014,F011,P003,P006,Intermodal,CAR006,,CG008,2,90.52,539.69,40.38,11.36,10.32,Y,Y,N,N,Expedite,FCA,2116.2,2121.5,7,4.0,0.17,On time,Y,Delivered,Documentation issue,15318.93,1238.33,3424.59,1258.51,21240.36,2607028.85,0.0081,4470.13,0.02328,N,0,49,Medium
SHP00516,PRJ003,2024-09-01,2024-10-18,2024-10-08T13:00:00,2024-10-08T14:37:54,2024-10-11T19:53:35,2024-10-13T09:51:21,F012,F011,P007,P006,Sea Breakbulk,CAR010,V007,CG006,6,22.03,95.22,13.63,5.31,3.59,Y,N,N,N,Standard,DDP,119.3,119.6,4,38.0,1.58,1-2 days,N,Delivered,Customs hold,4376.19,428.92,1412.89,900.38,7118.39,139391.13,0.0511,114.85,0.04359,N,0,40,Low
SHP00517,PRJ001,2024-01-11,2024-02-19,2024-02-12T13:00:00,2024-02-12T13:20:26,2024-02-16T20:40:43,2024-02-16T18:06:24,F003,F007,P003,P005,Sea Breakbulk,CAR004,V008,CG006,6,27.49,120.78,17.22,6.04,4.72,Y,N,N,N,Standard,DDP,761.5,772.1,5,0,0.0,On time,Y,Delivered,None,6507.13,863.24,1705.1,1034.24,10109.71,134503.56,0.0752,1270.6,0.05986,N,0,28,Low
SHP00518,PRJ007,2025-10-01,2025-11-18,2025-11-10T10:00:00,2025-11-10T11:18:29,2025-11-11T01:54:00,2025-11-11T03:04:56,F003,F001,,,Road,CAR012,,CG002,4,20.35,66.2,13.68,4.5,3.75,Y,N,N,N,Expedite,EXW,529.3,542.1,2,1.2,0.05,On time,Y,Delivered,None,3046.83,278.51,0,0,3325.34,212525.82,0.0156,1048.01,0.095,N,0,32,Low
SHP00519,PRJ006,2025-02-01,2025-03-13,2025-02-26T07:00:00,2025-02-26T08:21:30,2025-03-08T07:44:36,2025-03-08T21:36:51,F012,F017,P007,P018,Intermodal,CAR006,,CG006,8,43.28,103.41,16.02,5.98,4.78,Y,N,N,N,Standard,FCA,5105.6,5259.5,11,13.9,0.58,On time,Y,Delivered,None,9980.41,1600.37,1767.61,1160.51,14508.9,258893.21,0.056,4172.01,0.01833,N,0,45,Medium
SHP00520,PRJ004,2024-08-23,2024-10-04,2024-09-23T12:00:00,2024-09-23T12:25:28,2024-09-27T21:53:06,2024-09-30T09:03:11,F014,F018,P003,P009,Sea Breakbulk,CAR010,V007,CG008,1,92.35,481.04,43.02,12.35,9.74,Y,Y,N,N,Standard,DDP,1445.4,1502.6,5,59.2,2.47,3-5 days,N,Delivered,Road permit delay,17121.44,2306.7,3946.91,1416.07,24791.12,2308152.52,0.0107,4364.38,0.03145,N,0,55,Medium
SHP00521,PRJ007,2025-01-14,2025-02-19,2025-02-10T11:00:00,2025-02-10T12:41:00,2025-02-11T00:06:00,2025-02-11T04:04:40,F002,F001,,,Road,CAR008,,CG010,8,3.98,8.63,4.07,1.68,0.61,N,N,N,N,Expedite,DAP,338.8,349.1,2,4.0,0.17,On time,Y,Delivered,None,1045.36,170.69,0,0,1216.05,441472.23,0.0028,131.99,0.095,N,0,20,Low
SHP00522,PRJ002,2025-10-24,2025-11-28,2025-11-13T15:00:00,2025-11-13T15:29:27,2025-11-20T02:44:55,2025-11-20T11:23:10,F012,F008,P007,P012,Sea Breakbulk,CAR010,V004,CG005,1,35.33,153.77,19.7,6.15,6.03,Y,N,N,N,Standard,DDP,2446.6,2400.6,8,8.6,0.36,On time,Y,Delivered,None,9788.75,1183.48,1439.53,782.93,13194.69,1157332.04,0.0114,2062.61,0.02432,N,0,35,Low
SHP00523,PRJ004,2024-06-29,2024-08-09,2024-08-05T10:00:00,2024-08-05T12:18:27,2024-08-08T23:49:15,2024-08-09T20:46:14,F012,F018,P007,P009,Intermodal,CAR006,,CG003,6,5.45,50.32,10.08,3.69,2.66,Y,N,N,N,Standard,DDP,971.9,990.5,4,20.9,0.87,On time,Y,Delivered,Documentation issue,2973.79,344.98,1423.45,422.07,5164.29,291047.73,0.0177,119.78,0.02219,N,0,31,Low
