event_id,shipment_id,event_sequence,event_datetime,event_type,event_status,responsible_party,location_reference,notes
EVT00588-07,SHP00588,7,2025-04-22T14:33:26,Delivery completed,Completed,Carrier,Dammam Gas Project Site,
EVT00589-01,SHP00589,1,2025-03-07T09:00:00,Booking created,Completed,Forwarder,Bilbao Steel Fabricator,
EVT00589-02,SHP00589,2,2025-03-17T08:26:44,Pickup completed,Completed,Carrier,Bilbao Steel Fabricator,
EVT00589-03,SHP00589,3,2025-03-18T13:44:50,Delivery completed,Completed,Carrier,Casablanca Desalination Site,
EVT00590-01,SHP00590,1,2025-07-09T13:00:00,Booking created,Completed,Forwarder,Milan Valve Plant,
EVT00590-02,SHP00590,2,2025-07-14T12:40:53,Pickup completed,Completed,Carrier,Milan Valve Plant,
EVT00590-03,SHP00590,3,2025-07-15T11:59:26,Delivery completed,Completed,Carrier,Zaragoza Distribution Hub,
EVT00591-01,SHP00591,1,2025-02-20T12:00:00,Booking created,Completed,Forwarder,Zaragoza Distribution Hub,
EVT00591-02,SHP00591,2,2025-02-27T12:13:14,Pickup completed,Completed,Carrier,Zaragoza Distribution Hub,
EVT00591-03,SHP00591,3,2025-02-28T05:47:26,Origin port gate in,Completed,Port terminal,Valencia,
EVT00591-04,SHP00591,4,2025-02-28T13:11:17,Vessel departed,Completed,Carrier,Valencia,
EVT00591-05,SHP00591,5,2025-03-08T21:56:18,Destination port arrival,Completed,Port terminal,Dammam,
EVT00591-06,SHP00591,6,2025-03-08T23:37:09,Customs released,Completed,Forwarder,Dammam,
EVT00591-07,SHP00591,7,2025-03-09T13:51:03,Delivery completed,Completed,Carrier,Dammam Gas Project Site,
EVT00592-01,SHP00592,1,2024-02-09T07:00:00,Booking created,Completed,Forwarder,Valencia Export Depot,
EVT00592-02,SHP00592,2,2024-02-13T08:14:41,Pickup completed,Completed,Carrier,Valencia Export Depot,
EVT00592-03,SHP00592,3,2024-02-13T20:40:27,Origin port gate in,Completed,Port terminal,Valencia,
EVT00592-04,SHP00592,4,2024-02-14T02:10:14,Vessel departed,Completed,Carrier,Valencia,
EVT00592-05,SHP00592,5,2024-02-16T16:04:59,Destination port arrival,Completed,Port terminal,Sines,
EVT00592-06,SHP00592,6,2024-02-17T06:46:19,Customs released,Completed,Forwarder,Sines,
EVT00592-07,SHP00592,7,2024-02-17T16:22:39,Delivery completed,Completed,Carrier,Sines Energy Project Site,
EVT00593-01,SHP00593,1,2024-02-03T11:00:00,Booking created,Completed,Forwarder,Milan Valve Plant,
EVT00593-02,SHP00593,2,2024-02-12T10:16:20,Pickup completed,Completed,Carrier,Milan Valve Plant,
EVT00593-03,SHP00593,3,2024-02-12T16:00:19,Origin port gate in,Completed,Port terminal,Genoa,
EVT00593-04,SHP00593,4,2024-02-13T05:15:27,Vessel departed,Completed,Carrier,Genoa,
EVT00593-05,SHP00593,5,2024-02-18T04:50:14,Destination port arrival,Completed,Port terminal,Sines,
EVT00593-06,SHP00593,6,2024-02-18T14:49:29,Customs released,Completed,Forwarder,Sines,
EVT00593-07,SHP00593,7,2024-02-19T03:01:53,Delivery completed,Completed,Carrier,Sines Energy Project Site,
EVT00594-01,SHP00594,1,2024-08-02T12:00:00,Booking created,Completed,Forwarder,Antwerp EPC Supplier Yard,
EVT00594-02,SHP00594,2,2024-08-07T11:35:55,Pickup completed,Completed,Carrier,Antwerp EPC Supplier Yard,
EVT00594-03,SHP00594,3,2024-08-07T17:28:39,Origin port gate in,Completed,Port terminal,Antwerp-Bruges,
EVT00594-04,SHP00594,4,2024-08-08T07:28:02,Vessel departed,Completed,Carrier,Antwerp-Bruges,
EVT00594-05,SHP00594,5,2024-08-12T12:48:32,Destination port arrival,Completed,Port terminal,Sines,
EVT00594-06,SHP00594,6,2024-08-13T02:35:52,Customs released,Completed,Forwarder,Sines,
EVT00594-07,SHP00594,7,2024-08-13T13:54:06,Delivery completed,Delayed,Carrier,Sines Energy Project Site,None
EVT00595-01,SHP00595,1,2025-10-19T12:00:00,Booking created,Completed,Forwarder,Puertollano Module Yard,
EVT00595-02,SHP00595,2,2025-11-03T14:51:33,Pickup completed,Completed,Carrier,Puertollano Module Yard,
EVT00595-03,SHP00595,3,2025-11-04T01:37:28,Origin port gate in,Completed,Port terminal,Algeciras,
EVT00595-04,SHP00595,4,2025-11-04T14:43:43,Vessel departed,Completed,Carrier,Algeciras,
EVT00595-05,SHP00595,5,2025-11-14T11:43:44,Destination port arrival,Completed,Port terminal,Dammam,
EVT00595-06,SHP00595,6,2025-11-14T20:00:20,Customs released,Completed,Forwarder,Dammam,
EVT00595-07,SHP00595,7,2025-11-15T09:10:59,Delivery completed,Completed,Carrier,Dammam Gas Project Site,
EVT00596-01,SHP00596,1,2025-08-21T13:00:00,Booking created,Completed,Forwarder,Antwerp EPC Supplier Yard,
EVT00596-02,SHP00596,2,2025-08-28T13:49:00,Pickup completed,Completed,Carrier,Antwerp EPC Supplier Yard,
EVT00596-03,SHP00596,3,2025-08-28T18:09:50,Origin port gate in,Completed,Port terminal,Antwerp-Bruges,
EVT00596-04,SHP00596,4,2025-08-29T10:27:08,Vessel departed,Completed,Carrier,Antwerp-Bruges,
EVT00596-05,SHP00596,5,2025-09-02T19:41:02,Customs released,Completed,Forwarder,Casablanca,
EVT00596-06,SHP00596,6,2025-09-02T21:47:47,Destination port arrival,Completed,Port terminal,Casablanca,
EVT00596-07,SHP00596,7,2025-09-03T08:41:42,Delivery completed,Completed,Carrier,Casablanca Desalination Site,
EVT00597-01,SHP00597,1,2025-06-17T11:00:00,Booking created,Completed,Forwarder,Zaragoza Distribution Hub,
EVT00597-02,SHP00597,2,2025-06-23T11:27:12,Pickup completed,Completed,Carrier,Zaragoza Distribution Hub,
EVT00597-03,SHP00597,3,2025-06-24T04:55:13,Origin port gate in,Completed,Port terminal,Valencia,
EVT00597-04,SHP00597,4,2025-06-24T13:13:23,Vessel departed,Completed,Carrier,Valencia,
EVT00597-05,SHP00597,5,2025-06-27T08:48:43,Destination port arrival,Completed,Port terminal,Marseille-Fos,
EVT00597-06,SHP00597,6,2025-06-27T11:39:06,Customs released,Completed,Forwarder,Marseille-Fos,
EVT00597-07,SHP00597,7,2025-06-27T22:35:25,Delivery completed,Completed,Carrier,Marseille Wind Substation Site,
EVT00598-01,SHP00598,1,2025-06-01T08:00:00,Booking created,Completed,Forwarder,Zaragoza Distribution Hub,
EVT00598-02,SHP00598,2,2025-06-11T07:31:43,Pickup completed,Completed,Carrier,Zaragoza Distribution Hub,
EVT00598-03,SHP00598,3,2025-06-11T23:31:11,Origin port gate in,Completed,Port terminal,Valencia,
EVT00598-04,SHP00598,4,2025-06-12T03:02:51,Vessel departed,Completed,Carrier,Valencia,
EVT00598-05,SHP00598,5,2025-06-21T23:07:33,Destination port arrival,Completed,Port terminal,Dammam,
EVT00598-06,SHP00598,6,2025-06-22T00:02:35,Customs released,Completed,Forwarder,Dammam,
EVT00598-07,SHP00598,7,2025-06-22T15:11:15,Delivery completed,Completed,Carrier,Dammam Gas Project Site,
EVT00599-01,SHP00599,1,2025-05-20T14:00:00,Booking created,Completed,Forwarder,Valencia Export Depot,
EVT00599-02,SHP00599,2,2025-05-29T14:31:12,Pickup completed,Completed,Carrier,Valencia Export Depot,
EVT00599-03,SHP00599,3,2025-05-29T20:00:25,Origin port gate in,Completed,Port terminal,Valencia,
EVT00599-04,SHP00599,4,2025-05-30T10:18:29,Vessel departed,Completed,Carrier,Valencia,
EVT00599-05,SHP00599,5,2025-06-07T15:45:47,Destination port arrival,Completed,Port terminal,Dammam,
EVT00599-06,SHP00599,6,2025-06-08T00:14:09,Customs released,Completed,Forwarder,Dammam,
EVT00599-07,SHP00599,7,2025-06-09T08:13:36,Delivery completed,Delayed,Carrier,Dammam Gas Project Site,Weather disruption
EVT00600-01,SHP00600,1,2024-08-14T11:00:00,Booking created,Completed,Forwarder,Milan Valve Plant,
EVT00600-02,SHP00600,2,2024-08-27T11:32:52,Pickup completed,Completed,Carrier,Milan Valve Plant,
EVT00600-03,SHP00600,3,2024-08-27T23:41:15,Origin port gate in,Completed,Port terminal,Genoa,
EVT00600-04,SHP00600,4,2024-08-28T05:24:42,Vessel departed,Completed,Carrier,Genoa,
EVT00600-05,SHP00600,5,2024-09-03T05:41:10,Destination port arrival,Completed,Port terminal,Alexandria,
EVT00600-06,SHP00600,6,2024-09-03T08:14:08,Customs released,Completed,Forwarder,Alexandria,
EVT00600-07,SHP00600,7,2024-09-03T20:17:15,Delivery completed,Completed,Carrier,Alexandria Water Project Site,
EVT00601-01,SHP00601,1,2024-05-10T08:00:00,Booking created,Completed,Forwarder,Bilbao Steel Fabricator,
EVT00601-02,SHP00601,2,2024-05-17T07:26:11,Pickup completed,Completed,Carrier,Bilbao Steel Fabricator,
EVT00601-03,SHP00601,3,2024-05-18T17:12:02,Delivery completed,Completed,Carrier,Rotterdam Consolidation Hub,
EVT00602-01,SHP00602,1,2024-08-17T09:00:00,Booking created,Completed,Forwarder,Antwerp EPC Supplier Yard,
EVT00602-02,SHP00602,2,2024-08-30T09:25:25,Pickup completed,Completed,Carrier,Antwerp EPC Supplier Yard,
EVT00602-03,SHP00602,3,2024-08-30T15:27:26,Origin port gate in,Completed,Port terminal,Antwerp-Bruges,
EVT00602-04,SHP00602,4,2024-08-30T20:37:30,Vessel departed,Completed,Carrier,Antwerp-Bruges,
EVT00602-05,SHP00602,5,2024-09-04T06:36:16,Destination port arrival,Completed,Port terminal,Valencia,
EVT00602-06,SHP00602,6,2024-09-04T11:50:47,Customs released,Completed,Forwarder,Valencia,
EVT00602-07,SHP00602,7,2024-09-05T05:30:06,Delivery completed,Completed,Carrier,Zaragoza Distribution Hub,
EVT00603-01,SHP00603,1,2025-05-17T12:00:00,Booking created,Completed,Forwarder,Cadiz Module Yard,
EVT00603-02,SHP00603,2,2025-05-26T11:22:05,Pickup completed,Completed,Carrier,Cadiz Module Yard,
EVT00603-03,SHP00603,3,2025-05-26T18:32:15,Origin port gate in,Completed,Port terminal,Algeciras,
EVT00603-04,SHP00603,4,2025-05-27T03:28:11,Vessel departed,Completed,Carrier,Algeciras,
EVT00603-05,SHP00603,5,2025-05-29T18:17:08,Destination port arrival,Completed,Port terminal,Sines,
EVT00603-06,SHP00603,6,2025-05-30T05:10:25,Customs released,Completed,Forwarder,Sines,
EVT00603-07,SHP00603,7,2025-05-30T15:32:06,Delivery completed,Completed,Carrier,Sines Energy Project Site,
EVT00604-01,SHP00604,1,2024-05-02T10:00:00,Booking created,Completed,Forwarder,Valencia Export Depot,
EVT00604-02,SHP00604,2,2024-05-15T11:29:25,Pickup completed,Completed,Carrier,Valencia Export Depot,
EVT00604-03,SHP00604,3,2024-05-15T18:16:48,Origin port gate in,Completed,Port terminal,Valencia,
EVT00604-04,SHP00604,4,2024-05-16T04:47:50,Vessel departed,Completed,Carrier,Valencia,
EVT00604-05,SHP00604,5,2024-05-20T03:28:54,Destination port arrival,Completed,Port terminal,Sines,
EVT00604-06,SHP00604,6,2024-05-20T15:02:18,Customs released,Completed,Forwarder,Sines,
EVT00604-07,SHP00604,7,2024-05-21T04:58:00,Delivery completed,Delayed,Carrier,Sines Energy Project Site,Customs hold
EVT00605-01,SHP00605,1,2025-04-03T11:00:00,Booking created,Completed,Forwarder,Cadiz Module Yard,
EVT00605-02,SHP00605,2,2025-04-09T10:30:54,Pickup completed,Completed,Carrier,Cadiz Module Yard,
EVT00605-03,SHP00605,3,2025-04-09T20:13:51,Origin port gate in,Completed,Port terminal,Algeciras,
EVT00605-04,SHP00605,4,2025-04-10T05:37:27,Vessel departed,Completed,Carrier,Algeciras,
EVT00605-05,SHP00605,5,2025-04-12T17:35:59,Destination port arrival,Completed,Port terminal,Valencia,
EVT00605-06,SHP00605,6,2025-04-12T22:58:26,Customs released,Completed,Forwarder,Valencia,
EVT00605-07,SHP00605,7,2025-04-13T14:51:14,Delivery completed,Completed,Carrier,Zaragoza Distribution Hub,
EVT00606-01,SHP00606,1,2024-11-03T13:00:00,Booking created,Completed,Forwarder,Bilbao Steel Fabricator,
EVT00606-02,SHP00606,2,2024-11-13T14:49:30,Pickup completed,Completed,Carrier,Bilbao Steel Fabricator,
EVT00606-03,SHP00606,3,2024-11-14T01:38:04,Origin port gate in,Completed,Port terminal,Bilbao,
EVT00606-04,SHP00606,4,2024-11-14T11:31:42,Vessel departed,Completed,Carrier,Bilbao,
EVT00606-05,SHP00606,5,2024-11-24T03:50:27,Destination port arrival,Completed,Port terminal,Dammam,
EVT00606-06,SHP00606,6,2024-11-24T03:59:24,Customs released,Completed,Forwarder,Dammam,
EVT00606-07,SHP00606,7,2024-11-24T15:15:24,Delivery completed,Completed,Carrier,Dammam Gas Project Site,
EVT00607-01,SHP00607,1,2024-09-25T12:00:00,Booking created,Completed,Forwarder,Milan Valve Plant,
EVT00607-02,SHP00607,2,2024-10-09T12:24:50,Pickup completed,Completed,Carrier,Milan Valve Plant,
EVT00607-03,SHP00607,3,2024-10-11T10:25:48,Delivery completed,Completed,Carrier,Casablanca Desalination Site,
EVT00608-01,SHP00608,1,2025-05-22T13:00:00,Booking created,Completed,Forwarder,Milan Valve Plant,
EVT00608-02,SHP00608,2,2025-06-02T13:23:05,Pickup completed,Completed,Carrier,Milan Valve Plant,
EVT00608-03,SHP00608,3,2025-06-03T01:40:16,Origin port gate in,Completed,Port terminal,Genoa,
EVT00608-04,SHP00608,4,2025-06-03T07:24:05,Vessel departed,Completed,Carrier,Genoa,
EVT00608-05,SHP00608,5,2025-06-10T20:10:13,Destination port arrival,Completed,Port terminal,Dammam,
EVT00608-06,SHP00608,6,2025-06-10T23:50:04,Customs released,Completed,Forwarder,Dammam,
EVT00608-07,SHP00608,7,2025-06-11T06:47:03,Delivery completed,Completed,Carrier,Dammam Gas Project Site,
EVT00609-01,SHP00609,1,2025-06-28T12:00:00,Booking created,Completed,Forwarder,Zaragoza Distribution Hub,
EVT00609-02,SHP00609,2,2025-07-10T11:20:43,Pickup completed,Completed,Carrier,Zaragoza Distribution Hub,
EVT00609-03,SHP00609,3,2025-07-10T23:19:41,Origin port gate in,Completed,Port terminal,Valencia,
EVT00609-04,SHP00609,4,2025-07-11T07:30:44,Vessel departed,Completed,Carrier,Valencia,
EVT00609-05,SHP00609,5,2025-07-13T20:34:50,Destination port arrival,Completed,Port terminal,Sines,
EVT00609-06,SHP00609,6,2025-07-14T10:32:06,Customs released,Completed,Forwarder,Sines,
EVT00609-07,SHP00609,7,2025-07-14T23:25:50,Delivery completed,Completed,Carrier,Sines Energy Project Site,
EVT00610-01,SHP00610,1,2024-07-11T15:00:00,Booking created,Completed,Forwarder,Cadiz Module Yard,
EVT00610-02,SHP00610,2,2024-07-25T14:11:35,Pickup completed,Completed,Carrier,Cadiz Module Yard,
EVT00610-03,SHP00610,3,2024-07-25T22:04:25,Origin port gate in,Completed,Port terminal,Algeciras,
EVT00610-04,SHP00610,4,2024-07-26T06:01:40,Vessel departed,Completed,Carrier,Algeciras,
EVT00610-05,SHP00610,5,2024-07-28T20:16:55,Destination port arrival,Completed,Port terminal,Marseille-Fos,
EVT00610-06,SHP00610,6,2024-07-29T04:33:35,Customs released,Completed,Forwarder,Marseille-Fos,
EVT00610-07,SHP00610,7,2024-07-29T15:05:29,Delivery completed,Completed,Carrier,Marseille Wind Substation Site,
EVT00611-01,SHP00611,1,2024-11-16T07:00:00,Booking created,Completed,Forwarder,Bilbao Steel Fabricator,
EVT00611-02,SHP00611,2,2024-11-25T09:22:40,Pickup completed,Completed,Carrier,Bilbao Steel Fabricator,
EVT00611-03,SHP00611,3,2024-11-29T21:23:13,Delivery completed,Completed,Carrier,Dammam Gas Project Site,
EVT00612-01,SHP00612,1,2024-10-10T13:00:00,Booking created,Completed,Forwarder,Puertollano Module Yard,
EVT00612-02,SHP00612,2,2024-10-23T13:12:04,Pickup completed,Completed,Carrier,Puertollano Module Yard,
EVT00612-03,SHP00612,3,2024-10-24T00:34:27,Origin port gate in,Completed,Port terminal,Algeciras,
EVT00612-04,SHP00612,4,2024-10-24T06:15:35,Vessel departed,Completed,Carrier,Algeciras,
EVT00612-05,SHP00612,5,2024-10-28T03:46:44,Destination port arrival,Completed,Port terminal,Marseille-Fos,
EVT00612-06,SHP00612,6,2024-10-28T07:07:03,Customs released,Completed,Forwarder,Marseille-Fos,
EVT00612-07,SHP00612,7,2024-10-29T10:01:21,Delivery completed,Completed,Carrier,Marseille Wind Substation Site,
EVT00613-01,SHP00613,1,2024-01-03T15:00:00,Booking created,Completed,Forwarder,Milan Valve Plant,
EVT00613-02,SHP00613,2,2024-01-09T16:11:08,Pickup completed,Completed,Carrier,Milan Valve Plant,
EVT00613-03,SHP00613,3,2024-01-10T23:59:54,Delivery completed,Completed,Carrier,Zaragoza Distribution Hub,
EVT00614-01,SHP00614,1,2024-08-17T07:00:00,Booking created,Completed,Forwarder,Cadiz Module Yard,
EVT00614-02,SHP00614,2,2024-08-25T07:33:37,Pickup completed,Completed,Carrier,Cadiz Module Yard,
EVT00614-03,SHP00614,3,2024-08-25T11:21:51,Origin port gate in,Completed,Port terminal,Algeciras,
EVT00614-04,SHP00614,4,2024-08-25T18:31:26,Vessel departed,Completed,Carrier,Algeciras,
EVT00614-05,SHP00614,5,2024-08-29T13:48:42,Destination port arrival,Completed,Port terminal,Rotterdam,
EVT00614-06,SHP00614,6,2024-08-29T21:20:31,Customs released,Completed,Forwarder,Rotterdam,
EVT00614-07,SHP00614,7,2024-08-30T12:45:49,Delivery completed,Completed,Carrier,Rotterdam Consolidation Hub,
EVT00615-01,SHP00615,1,2024-07-17T11:00:00,Booking created,Completed,Forwarder,Bilbao Steel Fabricator,
EVT00615-02,SHP00615,2,2024-07-29T13:33:32,Pickup completed,Completed,Carrier,Bilbao Steel Fabricator,
EVT00615-03,SHP00615,3,2024-07-29T21:36:17,Origin port gate in,Completed,Port terminal,Bilbao,
EVT00615-04,SHP00615,4,2024-07-30T14:56:57,Vessel departed,Completed,Carrier,Bilbao,
EVT00615-05,SHP00615,5,2024-08-08T23:27:39,Destination port arrival,Completed,Port terminal,Dammam,
EVT00615-06,SHP00615,6,2024-08-09T04:16:52,Customs released,Completed,Forwarder,Dammam,
EVT00615-07,SHP00615,7,2024-08-09T18:46:27,Delivery completed,Delayed,Carrier,Dammam Gas Project Site,Carrier capacity
EVT00616-01,SHP00616,1,2025-12-14T09:00:00,Booking created,Completed,Forwarder,Cadiz Module Yard,
EVT00616-02,SHP00616,2,2025-12-24T09:43:06,Pickup completed,Completed,Carrier,Cadiz Module Yard,
EVT00616-03,SHP00616,3,2025-12-24T18:00:48,Origin port gate in,Completed,Port terminal,Algeciras,
EVT00616-04,SHP00616,4,2025-12-25T04:10:16,Vessel departed,Completed,Carrier,Algeciras,
EVT00616-05,SHP00616,5,2025-12-26T09:13:12,Destination port arrival,Completed,Port terminal,Casablanca,
EVT00616-06,SHP00616,6,2025-12-26T18:14:56,Customs released,Completed,Forwarder,Casablanca,
EVT00616-07,SHP00616,7,2025-12-27T09:03:56,Delivery completed,Completed,Carrier,Casablanca Desalination Site,
EVT00617-01,SHP00617,1,2024-06-16T08:00:00,Booking created,Completed,Forwarder,Cadiz Module Yard,
EVT00617-02,SHP00617,2,2024-07-01T09:39:02,Pickup completed,Completed,Carrier,Cadiz Module Yard,
EVT00617-03,SHP00617,3,2024-07-01T16:40:14,Origin port gate in,Completed,Port terminal,Algeciras,
EVT00617-04,SHP00617,4,2024-07-02T04:53:32,Vessel departed,Completed,Carrier,Algeciras,
EVT00617-05,SHP00617,5,2024-07-06T07:47:27,Customs released,Completed,Forwarder,Marseille-Fos,
EVT00617-06,SHP00617,6,2024-07-06T10:13:26,Destination port arrival,Completed,Port terminal,Marseille-Fos,
EVT00617-07,SHP00617,7,2024-07-07T23:25:47,Delivery completed,Delayed,Carrier,Marseille Wind Substation Site,Documentation issue
EVT00618-01,SHP00618,1,2025-07-22T07:00:00,Booking created,Completed,Forwarder,Rotterdam Consolidation Hub,
EVT00618-02,SHP00618,2,2025-07-28T08:41:49,Pickup completed,Completed,Carrier,Rotterdam Consolidation Hub,
EVT00618-03,SHP00618,3,2025-07-30T06:19:30,Delivery completed,Completed,Carrier,Sines Energy Project Site,
EVT00619-01,SHP00619,1,2025-11-03T12:00:00,Booking created,Completed,Forwarder,Lyon Fabrication Partner,
EVT00619-02,SHP00619,2,2025-11-13T12:59:16,Pickup completed,Completed,Carrier,Lyon Fabrication Partner,
EVT00619-03,SHP00619,3,2025-11-14T04:28:09,Origin port gate in,Completed,Port terminal,Marseille-Fos,
EVT00619-04,SHP00619,4,2025-11-14T12:59:49,Vessel departed,Completed,Carrier,Marseille-Fos,
EVT00619-05,SHP00619,5,2025-11-18T22:54:46,Destination port arrival,Completed,Port terminal,Casablanca,
EVT00619-06,SHP00619,6,2025-11-19T01:56:11,Customs released,Completed,Forwarder,Casablanca,
EVT00619-07,SHP00619,7,2025-11-19T13:45:22,Delivery completed,Completed,Carrier,Casablanca Desalination Site,
EVT00620-01,SHP00620,1,2024-07-10T14:00:00,Booking created,Completed,Forwarder,Bilbao Steel Fabricator,
EVT00620-02,SHP00620,2,2024-07-16T15:14:53,Pickup completed,Completed,Carrier,Bilbao Steel Fabricator,
EVT00620-03,SHP00620,3,2024-07-17T02:33:36,Origin port gate in,Completed,Port terminal,Bilbao,
EVT00620-04,SHP00620,4,2024-07-17T06:23:35,Vessel departed,Completed,Carrier,Bilbao,
EVT00620-05,SHP00620,5,2024-07-20T12:23:52,Destination port arrival,Completed,Port terminal,Sines,
EVT00620-06,SHP00620,6,2024-07-20T18:26:08,Customs released,Completed,Forwarder,Sines,
EVT00620-07,SHP00620,7,2024-07-21T19:22:43,Delivery completed,Completed,Carrier,Sines Energy Project Site,
EVT00621-01,SHP00621,1,2024-04-13T14:00:00,Booking created,Completed,Forwarder,Antwerp EPC Supplier Yard,
EVT00621-02,SHP00621,2,2024-04-23T13:22:10,Pickup completed,Completed,Carrier,Antwerp EPC Supplier Yard,
EVT00621-03,SHP00621,3,2024-04-24T15:47:28,Delivery completed,Completed,Carrier,Zaragoza Distribution Hub,
EVT00622-01,SHP00622,1,2024-03-06T14:00:00,Booking created,Completed,Forwarder,Milan Valve Plant,
EVT00622-02,SHP00622,2,2024-03-18T14:03:45,Pickup completed,Completed,Carrier,Milan Valve Plant,
EVT00622-03,SHP00622,3,2024-03-18T23:22:15,Origin port gate in,Completed,Port terminal,Genoa,
