leg_id,shipment_id,leg_sequence,from_node_id,from_node_name,from_node_type,from_country,from_latitude,from_longitude,to_node_id,to_node_name,to_node_type,to_country,to_latitude,to_longitude,mode,carrier_id,vessel_id,planned_departure_datetime,actual_departure_datetime,planned_arrival_datetime,actual_arrival_datetime,planned_distance_km,actual_distance_km,planned_transit_hours,actual_transit_hours,delay_hours,delay_reason,leg_cost_eur,co2e_kg,wkt_linestring
LEG00363-1,SHP00363,1,FAC_F009,Lyon Fabrication Partner,Vendor,France,45.764,4.8357,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,Road,CAR006,,2024-11-21T09:00:00,2024-11-21T10:20:30,2024-11-21T18:00:00,2024-11-21T21:11:08,294.1,292.9,9.0,10.8,1.8,None,1033.19,139.68,"LINESTRING (4.8357 45.764, 4.943 43.437)"
LEG00363-2,SHP00363,2,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,Container Sea,CAR006,,2024-11-21T23:56:32,2024-11-22T12:48:35,2024-11-30T05:26:32,2024-12-01T18:39:58,4880.3,4917.5,197.5,221.9,24.4,Road permit delay,3803.01,444.35,"LINESTRING (4.943 43.437, 50.184 26.498)"
LEG00363-3,SHP00363,3,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR006,,2024-11-30T11:57:04,2024-12-02T06:25:22,2024-11-30T16:21:04,2024-12-02T13:24:47,16.5,17.5,4.4,7.0,2.6,None,467.92,8.35,"LINESTRING (50.184 26.498, 50.0888 26.4207)"
LEG00364-1,SHP00364,1,FAC_F004,Bilbao Steel Fabricator,Vendor,Spain,43.263,-2.935,PORT_P004,Port of Bilbao,Port,Spain,43.3476,-3.0443,Road,CAR004,V012,2025-07-25T09:00:00,2025-07-25T09:42:00,2025-07-25T19:06:00,2025-07-25T18:08:36,15.7,15.7,10.1,8.4,0,None,754.5,99.77,"LINESTRING (-2.935 43.263, -3.0443 43.3476)"
LEG00364-2,SHP00364,2,PORT_P004,Port of Bilbao,Port,Spain,43.3476,-3.0443,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,Sea Breakbulk,CAR004,V012,2025-07-26T10:01:25,2025-07-26T08:44:42,2025-07-28T14:37:25,2025-07-28T16:58:44,844.2,850.0,52.6,56.2,3.6,None,8751.75,1364.56,"LINESTRING (-3.0443 43.3476, -8.8631 37.9543)"
LEG00364-3,SHP00364,3,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,FAC_F007,Sines Energy Project Site,Project Site,Portugal,37.956,-8.868,Road,CAR004,V012,2025-07-28T21:28:48,2025-07-29T02:00:10,2025-07-29T06:28:48,2025-07-29T14:18:17,0.5,0.5,9.0,12.3,3.3,None,581.68,3.18,"LINESTRING (-8.8631 37.9543, -8.868 37.956)"
LEG00365-1,SHP00365,1,FAC_F003,Puertollano Module Yard,Module Yard,Spain,38.6871,-4.1121,PORT_P003,Port of Algeciras,Port,Spain,36.1324,-5.4479,Road,CAR007,V005,2025-11-04T15:00:00,2025-11-04T14:55:07,2025-11-05T04:06:00,2025-11-05T03:33:51,397.8,396.1,13.1,12.6,0,None,1704.02,580.62,"LINESTRING (-4.1121 38.6871, -5.4479 36.1324)"
LEG00365-2,SHP00365,2,PORT_P003,Port of Algeciras,Port,Spain,36.1324,-5.4479,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,Sea Breakbulk,CAR007,V005,2025-11-05T16:54:16,2025-11-05T06:36:28,2025-11-07T19:54:16,2025-11-07T21:21:13,372.9,392.9,51.0,62.7,11.7,Documentation issue,3773.45,145.5,"LINESTRING (-5.4479 36.1324, -8.8631 37.9543)"
LEG00365-3,SHP00365,3,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,FAC_F007,Sines Energy Project Site,Project Site,Portugal,37.956,-8.868,Road,CAR007,V005,2025-11-08T10:20:13,2025-11-08T01:00:03,2025-11-08T18:02:13,2025-11-08T09:32:29,0.5,0.5,7.7,8.5,0.8,None,433.61,0.73,"LINESTRING (-8.8631 37.9543, -8.868 37.956)"
LEG00366-1,SHP00366,1,FAC_F012,Antwerp EPC Supplier Yard,Vendor,Belgium,51.2194,4.4025,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,Road,CAR004,V008,2024-08-23T07:00:00,2024-08-23T06:22:50,2024-08-23T14:06:00,2024-08-24T08:28:11,6.0,6.1,7.1,26.1,19.0,Customs hold,557.21,3.85,"LINESTRING (4.4025 51.2194, 4.4009 51.2639)"
LEG00366-2,SHP00366,2,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,Sea Breakbulk,CAR004,V008,2024-08-24T02:37:55,2024-08-24T20:56:27,2024-09-01T08:31:55,2024-09-02T01:37:21,5159.8,5271.5,197.9,196.7,0,None,9999.66,841.33,"LINESTRING (4.4009 51.2639, 50.184 26.498)"
LEG00366-3,SHP00366,3,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR004,V008,2024-09-01T17:35:37,2024-09-02T15:57:06,2024-09-01T21:11:37,2024-09-02T18:23:47,15.3,15.7,3.6,2.4,0,None,584.31,9.92,"LINESTRING (50.184 26.498, 50.0888 26.4207)"
LEG00367-1,SHP00367,1,FAC_F010,Milan Valve Plant,Vendor,Italy,45.4642,9.19,PORT_P010,Port of Genoa,Port,Italy,44.41,8.925,Road,CAR010,V014,2024-07-01T15:00:00,2024-07-01T16:34:22,2024-07-02T01:54:00,2024-07-02T19:00:05,143.2,151.0,10.9,26.4,15.5,Customs hold,1106.68,202.69,"LINESTRING (9.19 45.4642, 8.925 44.41)"
LEG00367-2,SHP00367,2,PORT_P010,Port of Genoa,Port,Italy,44.41,8.925,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,Sea Breakbulk,CAR010,V014,2024-07-02T06:09:03,2024-07-02T23:53:06,2024-07-06T22:45:03,2024-07-08T06:10:53,1738.9,1806.8,112.6,126.3,13.7,Road permit delay,6899.69,612.72,"LINESTRING (8.925 44.41, -8.8631 37.9543)"
LEG00367-3,SHP00367,3,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,FAC_F007,Sines Energy Project Site,Project Site,Portugal,37.956,-8.868,Road,CAR010,V014,2024-07-07T11:15:38,2024-07-08T12:31:20,2024-07-07T14:45:38,2024-07-08T18:26:44,0.6,0.6,3.5,5.9,2.4,None,542.25,0.81,"LINESTRING (-8.8631 37.9543, -8.868 37.956)"
LEG00368-1,SHP00368,1,FAC_F012,Antwerp EPC Supplier Yard,Vendor,Belgium,51.2194,4.4025,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,Road,CAR004,V008,2024-03-27T13:00:00,2024-03-27T12:35:32,2024-03-27T19:18:00,2024-03-27T22:21:53,6.5,6.5,6.3,9.8,3.5,None,465.34,22.46,"LINESTRING (4.4025 51.2194, 4.4009 51.2639)"
LEG00368-2,SHP00368,2,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Sea Breakbulk,CAR004,V008,2024-03-28T00:50:04,2024-03-28T11:50:17,2024-03-31T05:02:04,2024-03-31T18:21:38,1427.3,1436.2,76.2,78.5,2.3,None,6525.11,1253.63,"LINESTRING (4.4009 51.2639, -0.323 39.461)"
LEG00368-3,SHP00368,3,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,FAC_F001,Zaragoza Distribution Hub,Warehouse,Spain,41.6488,-0.8891,Road,CAR004,V008,2024-03-31T15:40:13,2024-03-31T23:31:55,2024-04-01T02:34:13,2024-04-01T12:25:18,310.0,314.7,10.9,12.9,2.0,None,2046.12,1087.34,"LINESTRING (-0.323 39.461, -0.8891 41.6488)"
LEG00369-1,SHP00369,1,FAC_F011,Rotterdam Consolidation Hub,Consolidation Hub,Netherlands,51.9244,4.4777,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,Road,CAR006,,2025-09-30T15:00:00,2025-09-30T14:27:19,2025-09-30T19:30:00,2025-09-30T16:57:53,27.6,28.1,4.5,2.5,0,None,457.05,16.68,"LINESTRING (4.4777 51.9244, 4.142 51.947)"
LEG00369-2,SHP00369,2,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,PORT_P012,Port of Casablanca,Port,Morocco,33.605,-7.611,Container Sea,CAR006,,2025-10-01T02:45:06,2025-10-01T05:44:49,2025-10-05T15:33:06,2025-10-05T22:29:50,2466.3,2512.0,108.8,112.8,4.0,None,2579.57,282.6,"LINESTRING (4.142 51.947, -7.611 33.605)"
LEG00369-3,SHP00369,3,PORT_P012,Port of Casablanca,Port,Morocco,33.605,-7.611,FAC_F008,Casablanca Desalination Site,Project Site,Morocco,33.5731,-7.5898,Road,CAR006,,2025-10-06T01:09:24,2025-10-06T08:29:21,2025-10-06T06:51:24,2025-10-06T12:34:59,5.1,5.1,5.7,4.1,0,None,410.35,3.03,"LINESTRING (-7.611 33.605, -7.5898 33.5731)"
LEG00370-1,SHP00370,1,FAC_F012,Antwerp EPC Supplier Yard,Vendor,Belgium,51.2194,4.4025,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,Road,CAR010,V004,2025-11-11T14:00:00,2025-11-11T14:17:06,2025-11-11T17:36:00,2025-11-11T16:47:36,5.7,6.0,3.6,2.5,0,None,457.69,14.64,"LINESTRING (4.4025 51.2194, 4.4009 51.2639)"
LEG00370-2,SHP00370,2,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,Sea Breakbulk,CAR010,V004,2025-11-12T07:24:11,2025-11-11T22:20:48,2025-11-14T20:24:11,2025-11-14T12:50:50,948.7,970.2,61.0,62.5,1.5,None,5056.04,598.19,"LINESTRING (4.4009 51.2639, 4.943 43.437)"
LEG00370-3,SHP00370,3,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,FAC_F018,Marseille Wind Substation Site,Project Site,France,43.2965,5.3698,Road,CAR010,V004,2025-11-15T03:31:11,2025-11-15T03:03:39,2025-11-15T13:43:11,2025-11-15T12:14:08,48.2,51.0,10.2,9.2,0,None,650.4,124.47,"LINESTRING (4.943 43.437, 5.3698 43.2965)"
LEG00371-1,SHP00371,1,FAC_F005,Tarragona Equipment Vendor,Vendor,Spain,41.1189,1.2445,PORT_P002,Port of Barcelona,Port,Spain,41.3522,2.1686,Road,CAR007,V005,2024-11-20T07:00:00,2024-11-20T09:57:23,2024-11-20T12:00:00,2024-11-20T17:45:25,104.5,109.3,5.0,7.8,2.8,None,1024.65,49.84,"LINESTRING (1.2445 41.1189, 2.1686 41.3522)"
LEG00371-2,SHP00371,2,PORT_P002,Port of Barcelona,Port,Spain,41.3522,2.1686,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,Sea Breakbulk,CAR007,V005,2024-11-21T03:54:20,2024-11-21T03:15:57,2024-11-30T07:24:20,2024-11-30T05:33:44,5003.5,5271.8,219.5,218.3,0,None,11744.92,607.31,"LINESTRING (2.1686 41.3522, 50.184 26.498)"
LEG00371-3,SHP00371,3,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR007,V005,2024-11-30T15:06:53,2024-11-30T14:37:35,2024-11-30T20:24:53,2024-11-30T21:47:01,14.4,15.2,5.3,7.2,1.9,None,718.98,6.93,"LINESTRING (50.184 26.498, 50.0888 26.4207)"
LEG00372-1,SHP00372,1,FAC_F012,Antwerp EPC Supplier Yard,Vendor,Belgium,51.2194,4.4025,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR008,,2025-12-17T12:00:00,2025-12-17T11:17:13,2025-12-21T11:12:00,2025-12-21T10:47:01,5671.4,5743.3,95.2,95.5,0.3,None,47458.16,19249.24,"LINESTRING (4.4025 51.2194, 50.0888 26.4207)"
LEG00373-1,SHP00373,1,FAC_F013,Valencia Export Depot,Warehouse,Spain,39.4699,-0.3763,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Road,CAR010,V004,2025-03-19T10:00:00,2025-03-19T10:05:02,2025-03-19T18:30:00,2025-03-19T21:54:55,5.5,5.6,8.5,11.8,3.3,None,448.15,6.13,"LINESTRING (-0.3763 39.4699, -0.323 39.461)"
LEG00373-2,SHP00373,2,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,Sea Breakbulk,CAR010,V004,2025-03-20T03:35:18,2025-03-20T15:21:54,2025-03-29T07:23:18,2025-03-29T22:40:18,5045.8,5308.8,219.8,223.3,3.5,None,9585.33,1469.05,"LINESTRING (-0.323 39.461, 50.184 26.498)"
LEG00373-3,SHP00373,3,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR010,V004,2025-03-29T23:10:31,2025-03-30T10:09:47,2025-03-30T03:58:31,2025-03-30T15:03:11,14.8,14.9,4.8,4.9,0.1,None,474.97,16.32,"LINESTRING (50.184 26.498, 50.0888 26.4207)"
LEG00374-1,SHP00374,1,FAC_F004,Bilbao Steel Fabricator,Vendor,Spain,43.263,-2.935,PORT_P004,Port of Bilbao,Port,Spain,43.3476,-3.0443,Road,CAR003,V010,2024-08-08T12:00:00,2024-08-08T11:05:21,2024-08-08T18:24:00,2024-08-08T16:40:56,16.3,17.4,6.4,5.6,0,None,542.08,70.68,"LINESTRING (-2.935 43.263, -3.0443 43.3476)"
LEG00374-2,SHP00374,2,PORT_P004,Port of Bilbao,Port,Spain,43.3476,-3.0443,PORT_P012,Port of Casablanca,Port,Morocco,33.605,-7.611,RoRo,CAR003,V010,2024-08-09T02:23:02,2024-08-09T00:02:53,2024-08-11T10:53:02,2024-08-11T10:40:36,1222.1,1316.2,56.5,58.6,2.1,None,4450.58,1688.42,"LINESTRING (-3.0443 43.3476, -7.611 33.605)"
LEG00374-3,SHP00374,3,PORT_P012,Port of Casablanca,Port,Morocco,33.605,-7.611,FAC_F008,Casablanca Desalination Site,Project Site,Morocco,33.5731,-7.5898,Road,CAR003,V010,2024-08-11T22:53:10,2024-08-11T14:08:55,2024-08-12T08:05:10,2024-08-12T02:59:03,4.8,5.1,9.2,12.8,3.6,None,464.26,20.72,"LINESTRING (-7.611 33.605, -7.5898 33.5731)"
LEG00375-1,SHP00375,1,FAC_F013,Valencia Export Depot,Warehouse,Spain,39.4699,-0.3763,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Road,CAR004,V012,2025-03-21T15:00:00,2025-03-21T16:21:11,2025-03-21T20:42:00,2025-03-21T22:50:00,5.7,5.9,5.7,6.5,0.8,None,338.89,13.97,"LINESTRING (-0.3763 39.4699, -0.323 39.461)"
LEG00375-2,SHP00375,2,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,Sea Breakbulk,CAR004,V012,2025-03-22T11:06:55,2025-03-22T12:30:21,2025-03-31T05:18:55,2025-03-31T07:03:16,5379.9,5540.0,210.2,210.5,0.3,None,10138.38,3314.69,"LINESTRING (-0.323 39.461, 50.184 26.498)"
LEG00375-3,SHP00375,3,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR004,V012,2025-03-31T09:55:07,2025-03-31T21:02:31,2025-03-31T19:01:07,2025-04-02T03:44:01,15.5,16.4,9.1,30.7,21.6,Port congestion,372.51,38.84,"LINESTRING (50.184 26.498, 50.0888 26.4207)"
LEG00376-1,SHP00376,1,FAC_F010,Milan Valve Plant,Vendor,Italy,45.4642,9.19,PORT_P010,Port of Genoa,Port,Italy,44.41,8.925,Road,CAR007,V011,2025-06-11T08:00:00,2025-06-11T08:05:19,2025-06-11T17:00:00,2025-06-11T15:38:53,153.8,153.8,9.0,7.6,0,None,570.18,82.99,"LINESTRING (9.19 45.4642, 8.925 44.41)"
LEG00376-2,SHP00376,2,PORT_P010,Port of Genoa,Port,Italy,44.41,8.925,PORT_P016,Port of Alexandria,Port,Egypt,31.2001,29.9187,Sea Breakbulk,CAR007,V011,2025-06-12T02:04:50,2025-06-12T02:59:25,2025-06-17T03:58:50,2025-06-17T03:23:36,2560.1,2641.6,121.9,120.4,0,None,4102.64,360.1,"LINESTRING (8.925 44.41, 29.9187 31.2001)"
LEG00376-3,SHP00376,3,PORT_P016,Port of Alexandria,Port,Egypt,31.2001,29.9187,FAC_F016,Alexandria Water Project Site,Project Site,Egypt,31.2001,29.9187,Road,CAR007,V011,2025-06-17T18:59:29,2025-06-17T12:52:25,2025-06-18T03:41:29,2025-06-19T05:14:29,0.0,0.0,8.7,40.4,31.7,Port congestion,320.0,0.0,"LINESTRING (29.9187 31.2001, 29.9187 31.2001)"
LEG00377-1,SHP00377,1,FAC_F001,Zaragoza Distribution Hub,Warehouse,Spain,41.6488,-0.8891,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Road,CAR004,V012,2025-09-29T12:00:00,2025-09-29T12:48:59,2025-09-30T00:42:00,2025-09-29T23:48:15,318.1,318.2,12.7,11.0,0,None,1163.09,212.51,"LINESTRING (-0.8891 41.6488, -0.323 39.461)"
LEG00377-2,SHP00377,2,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,Sea Breakbulk,CAR004,V012,2025-09-30T05:33:28,2025-09-30T12:16:22,2025-10-03T14:27:28,2025-10-04T00:29:45,827.3,825.8,80.9,84.2,3.3,None,4001.4,139.33,"LINESTRING (-0.323 39.461, -8.8631 37.9543)"
LEG00377-3,SHP00377,3,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,FAC_F007,Sines Energy Project Site,Project Site,Portugal,37.956,-8.868,Road,CAR004,V012,2025-10-04T05:26:25,2025-10-04T14:14:07,2025-10-04T09:02:25,2025-10-04T16:32:02,0.5,0.5,3.6,2.3,0,None,433.15,0.33,"LINESTRING (-8.8631 37.9543, -8.868 37.956)"
LEG00378-1,SHP00378,1,FAC_F012,Antwerp EPC Supplier Yard,Vendor,Belgium,51.2194,4.4025,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,Road,CAR006,,2025-08-06T11:00:00,2025-08-06T11:27:44,2025-08-06T20:06:00,2025-08-06T22:07:27,6.3,6.8,9.1,10.7,1.6,None,584.67,23.71,"LINESTRING (4.4025 51.2194, 4.4009 51.2639)"
LEG00378-2,SHP00378,2,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,Container Sea,CAR006,,2025-08-07T01:43:39,2025-08-07T04:03:53,2025-08-10T17:31:39,2025-08-10T21:45:47,1927.9,2027.7,87.8,89.7,1.9,None,5048.61,1339.5,"LINESTRING (4.4009 51.2639, -8.8631 37.9543)"
LEG00378-3,SHP00378,3,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,FAC_F007,Sines Energy Project Site,Project Site,Portugal,37.956,-8.868,Road,CAR006,,2025-08-10T23:15:51,2025-08-11T08:42:18,2025-08-11T08:57:51,2025-08-11T19:57:57,0.6,0.6,9.7,11.3,1.6,None,543.94,2.09,"LINESTRING (-8.8631 37.9543, -8.868 37.956)"
LEG00379-1,SHP00379,1,FAC_F013,Valencia Export Depot,Warehouse,Spain,39.4699,-0.3763,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Road,CAR006,,2024-07-26T08:00:00,2024-07-26T09:55:10,2024-07-26T16:24:00,2024-07-26T18:44:56,5.7,5.7,8.4,8.8,0.4,None,446.24,4.97,"LINESTRING (-0.3763 39.4699, -0.323 39.461)"
LEG00379-2,SHP00379,2,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,Container Sea,CAR006,,2024-07-27T04:13:46,2024-07-27T00:04:30,2024-07-31T06:25:46,2024-07-31T06:00:16,1553.8,1555.8,98.2,101.9,3.7,None,2430.14,257.08,"LINESTRING (-0.323 39.461, 4.142 51.947)"
LEG00379-3,SHP00379,3,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,FAC_F011,Rotterdam Consolidation Hub,Consolidation Hub,Netherlands,51.9244,4.4777,Road,CAR006,,2024-07-31T18:34:52,2024-07-31T19:09:14,2024-07-31T22:40:52,2024-07-31T22:11:26,29.6,30.3,4.1,3.0,0,None,507.68,26.42,"LINESTRING (4.142 51.947, 4.4777 51.9244)"
LEG00380-1,SHP00380,1,FAC_F001,Zaragoza Distribution Hub,Warehouse,Spain,41.6488,-0.8891,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Road,CAR006,,2025-09-25T07:00:00,2025-09-25T06:32:00,2025-09-25T19:18:00,2025-09-25T22:41:35,309.3,333.3,12.3,16.2,3.9,None,1293.95,417.32,"LINESTRING (-0.8891 41.6488, -0.323 39.461)"
LEG00380-2,SHP00380,2,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,Container Sea,CAR006,,2025-09-26T10:36:29,2025-09-26T03:44:05,2025-09-28T19:48:29,2025-09-28T12:13:06,845.4,889.9,57.2,56.5,0,None,1981.31,211.12,"LINESTRING (-0.323 39.461, -8.8631 37.9543)"
LEG00380-3,SHP00380,3,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,FAC_F007,Sines Energy Project Site,Project Site,Portugal,37.956,-8.868,Road,CAR006,,2025-09-29T04:58:12,2025-09-28T23:00:58,2025-09-29T11:52:12,2025-09-29T05:15:14,0.6,0.6,6.9,6.2,0,None,401.61,0.75,"LINESTRING (-8.8631 37.9543, -8.868 37.956)"
LEG00381-1,SHP00381,1,FAC_F011,Rotterdam Consolidation Hub,Consolidation Hub,Netherlands,51.9244,4.4777,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,Road,CAR006,,2025-08-06T11:00:00,2025-08-06T11:04:16,2025-08-06T17:42:00,2025-08-06T20:39:05,29.8,32.2,6.7,9.6,2.9,None,468.18,22.36,"LINESTRING (4.4777 51.9244, 4.142 51.947)"
LEG00381-2,SHP00381,2,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,Container Sea,CAR006,,2025-08-06T21:56:51,2025-08-07T05:36:10,2025-08-15T07:38:51,2025-08-16T13:25:49,5081.3,5135.7,201.7,223.8,22.1,Carrier capacity,3880.93,675.76,"LINESTRING (4.142 51.947, 50.184 26.498)"
LEG00381-3,SHP00381,3,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR006,,2025-08-15T21:39:05,2025-08-17T01:08:55,2025-08-16T05:57:05,2025-08-17T12:59:53,16.1,17.2,8.3,11.8,3.5,None,436.42,11.94,"LINESTRING (50.184 26.498, 50.0888 26.4207)"
LEG00382-1,SHP00382,1,FAC_F012,Antwerp EPC Supplier Yard,Vendor,Belgium,51.2194,4.4025,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,Road,CAR004,V001,2025-07-14T10:00:00,2025-07-14T09:08:42,2025-07-14T19:54:00,2025-07-14T21:48:22,5.9,6.2,9.9,12.7,2.8,None,647.6,40.16,"LINESTRING (4.4025 51.2194, 4.4009 51.2639)"
LEG00382-2,SHP00382,2,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,Sea Breakbulk,CAR004,V001,2025-07-15T06:54:17,2025-07-15T01:10:08,2025-07-19T09:06:17,2025-07-19T01:34:13,1848.2,1990.6,98.2,96.4,0,None,14870.4,3257.74,"LINESTRING (4.4009 51.2639, -8.8631 37.9543)"
LEG00382-3,SHP00382,3,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,FAC_F007,Sines Energy Project Site,Project Site,Portugal,37.956,-8.868,Road,CAR004,V001,2025-07-19T21:13:08,2025-07-19T06:38:01,2025-07-20T05:37:08,2025-07-19T17:27:31,0.6,0.6,8.4,10.8,2.4,None,582.93,3.89,"LINESTRING (-8.8631 37.9543, -8.868 37.956)"
LEG00383-1,SHP00383,1,FAC_F002,Madrid Cross Dock,Cross Dock,Spain,40.4168,-3.7038,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Road,CAR004,V008,2024-12-24T08:00:00,2024-12-24T07:52:58,2024-12-24T18:48:00,2024-12-24T20:25:02,360.1,388.4,10.8,12.5,1.7,None,1228.78,565.65,"LINESTRING (-3.7038 40.4168, -0.323 39.461)"
LEG00383-2,SHP00383,2,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,Sea Breakbulk,CAR004,V008,2024-12-25T06:42:10,2024-12-25T09:25:50,2025-01-03T06:36:10,2025-01-03T08:12:23,5212.0,5212.7,215.9,214.8,0,None,7554.36,1917.86,"LINESTRING (-0.323 39.461, 50.184 26.498)"
LEG00383-3,SHP00383,3,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR004,V008,2025-01-03T18:25:38,2025-01-04T00:46:20,2025-01-04T04:07:38,2025-01-05T23:13:05,16.6,16.9,9.7,46.4,36.7,Weather disruption,359.54,24.61,"LINESTRING (50.184 26.498, 50.0888 26.4207)"
LEG00384-1,SHP00384,1,FAC_F013,Valencia Export Depot,Warehouse,Spain,39.4699,-0.3763,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Road,CAR010,V007,2024-09-02T15:00:00,2024-09-02T15:18:44,2024-09-02T19:48:00,2024-09-03T10:35:48,6.0,6.4,4.8,19.3,14.5,Customs hold,447.15,4.54,"LINESTRING (-0.3763 39.4699, -0.323 39.461)"
LEG00384-2,SHP00384,2,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,Sea Breakbulk,CAR010,V007,2024-09-03T08:15:50,2024-09-03T18:26:58,2024-09-11T19:15:50,2024-09-12T03:40:58,5032.7,5125.2,203.0,201.2,0,None,8126.61,917.62,"LINESTRING (-0.323 39.461, 50.184 26.498)"
LEG00384-3,SHP00384,3,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR010,V007,2024-09-12T03:15:22,2024-09-12T12:06:00,2024-09-12T07:03:22,2024-09-12T14:58:25,15.8,16.1,3.8,2.9,0,None,470.11,11.41,"LINESTRING (50.184 26.498, 50.0888 26.4207)"
